retrieved_at_vn,flight_date,direction,scheduled_time,estimated_time,route_airport,flight_number,status_raw,source_airport,route_airport_std,status_group,scheduled_dt,estimated_dt,delay_minutes,label_delay,flight_key,icao_code,report_time_utc,report_time_vn,temperature_c,dew_point_c,wind_direction_deg,wind_speed_kt,visibility_miles,cloud_cover,raw_metar,is_wind_variable,weather_age_minutes,scheduled_hour,scheduled_dayofweek,scheduled_month,sin_hour,cos_hour,airline_code,flight_num_only,minutes_to_departure_at_snapshot,is_estimated_missing,visibility_bin,temp_dew_spread,is_low_visibility
2026-04-30 00:15:29,2026-04-30,Arrival,16:50,,TP. Hồ Chí Minh (SGN),VN134,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 16:50:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN134|2026-04-30 16:50:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,16,3,4,-0.8660254037844384,-0.5000000000000004,VN,134,994.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,14:45,,TP. Hồ Chí Minh (SGN),VN132,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 14:45:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN132|2026-04-30 14:45:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,14,3,4,-0.4999999999999997,-0.8660254037844388,VN,132,869.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,12:20,,TP. Hồ Chí Minh (SGN),VN126,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 12:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN126|2026-04-30 12:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,12,3,4,1.2246467991473532e-16,-1.0,VN,126,724.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,11:35,,TP. Hồ Chí Minh (SGN),VN122,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 11:35:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN122|2026-04-30 11:35:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,11,3,4,0.258819045102521,-0.9659258262890682,VN,122,679.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,10:25,,TP. Hồ Chí Minh (SGN),VN118,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 10:25:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN118|2026-04-30 10:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,10,3,4,0.49999999999999994,-0.8660254037844387,VN,118,609.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,09:20,,TP. Hồ Chí Minh (SGN),VN112,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 09:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN112|2026-04-30 09:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,9,3,4,0.7071067811865476,-0.7071067811865475,VN,112,544.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,07:50,,TP. Hồ Chí Minh (SGN),VN104,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 07:50:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN104|2026-04-30 07:50:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,7,3,4,0.9659258262890683,-0.25881904510252063,VN,104,454.51666666666665,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,21:20,,TP. Hồ Chí Minh (SGN),VJ648,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 21:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ648|2026-04-30 21:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,21,3,4,-0.7071067811865477,0.7071067811865474,VJ,648,1264.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,22:00,,TP. Hồ Chí Minh (SGN),VJ646,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 22:00:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ646|2026-04-30 22:00:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,22,3,4,-0.5000000000000004,0.8660254037844384,VJ,646,1304.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,16:30,,TP. Hồ Chí Minh (SGN),VJ640,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 16:30:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ640|2026-04-30 16:30:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,16,3,4,-0.8660254037844384,-0.5000000000000004,VJ,640,974.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,16:20,,TP. Hồ Chí Minh (SGN),VJ636,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 16:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ636|2026-04-30 16:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,16,3,4,-0.8660254037844384,-0.5000000000000004,VJ,636,964.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,14:25,,TP. Hồ Chí Minh (SGN),VJ634,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 14:25:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ634|2026-04-30 14:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,14,3,4,-0.4999999999999997,-0.8660254037844388,VJ,634,849.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,08:50,,TP. Hồ Chí Minh (SGN),VJ632,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 08:50:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ632|2026-04-30 08:50:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,8,3,4,0.8660254037844387,-0.4999999999999998,VJ,632,514.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,07:05,,TP. Hồ Chí Minh (SGN),VN106,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 07:05:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN106|2026-04-30 07:05:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,7,3,4,0.9659258262890683,-0.25881904510252063,VN,106,409.51666666666665,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,01:00,02:00,Hà Nội (HAN),VN7193,Đúng giờ,DN,HA NOI (HAN),on_time,2026-04-30 01:00:00,2026-04-30 02:00:00,60.0,1,DN|Arrival|HA NOI (HAN)|VN7193|2026-04-30 01:00:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,1,3,4,0.25881904510252074,0.9659258262890683,VN,7193,44.516666666666666,0,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,08:25,,TP. Hồ Chí Minh (SGN),VJ628,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 08:25:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ628|2026-04-30 08:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,8,3,4,0.8660254037844387,-0.4999999999999998,VJ,628,489.51666666666665,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,10:55,,TP. Hồ Chí Minh (SGN),VJ1634,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 10:55:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ1634|2026-04-30 10:55:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,10,3,4,0.49999999999999994,-0.8660254037844387,VJ,1634,639.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,11:20,,TP. Hồ Chí Minh (SGN),QH154,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 11:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|QH154|2026-04-30 11:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,11,3,4,0.258819045102521,-0.9659258262890682,QH,154,664.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,13:15,,TP. Hồ Chí Minh (SGN),BL6036,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 13:15:00,,,0,DN|Arrival|HO CHI MINH (SGN)|BL6036|2026-04-30 13:15:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,13,3,4,-0.2588190451025208,-0.9659258262890683,BL,6036,779.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,21:15,,TP. Hồ Chí Minh (SGN),9G988,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 21:15:00,,,0,DN|Arrival|HO CHI MINH (SGN)|9G988|2026-04-30 21:15:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,21,3,4,-0.7071067811865477,0.7071067811865474,9G,9,1259.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,12:45,,Hải Phòng (HPH),VN1671,Đúng giờ,DN,HAI PHONG (HPH),on_time,2026-04-30 12:45:00,,,0,DN|Arrival|HAI PHONG (HPH)|VN1671|2026-04-30 12:45:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,12,3,4,1.2246467991473532e-16,-1.0,VN,1671,749.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,09:10,,Hải Phòng (HPH),VJ725,Đúng giờ,DN,HAI PHONG (HPH),on_time,2026-04-30 09:10:00,,,0,DN|Arrival|HAI PHONG (HPH)|VJ725|2026-04-30 09:10:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,9,3,4,0.7071067811865476,-0.7071067811865475,VJ,725,534.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,07:20,,Hà Nội (HAN),VN7055,Đúng giờ,DN,HA NOI (HAN),on_time,2026-04-30 07:20:00,,,0,DN|Arrival|HA NOI (HAN)|VN7055|2026-04-30 07:20:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,7,3,4,0.9659258262890683,-0.25881904510252063,VN,7055,424.51666666666665,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,20:25,,Hải Phòng (HPH),VJ723,Đúng giờ,DN,HAI PHONG (HPH),on_time,2026-04-30 20:25:00,,,0,DN|Arrival|HAI PHONG (HPH)|VJ723|2026-04-30 20:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,20,3,4,-0.8660254037844386,0.5000000000000001,VJ,723,1209.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,12:35,,Hải Phòng (HPH),VJ721,Đúng giờ,DN,HAI PHONG (HPH),on_time,2026-04-30 12:35:00,,,0,DN|Arrival|HAI PHONG (HPH)|VJ721|2026-04-30 12:35:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,12,3,4,1.2246467991473532e-16,-1.0,VJ,721,739.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,11:25,,Hà Nội (HAN),VN7195,Đúng giờ,DN,HA NOI (HAN),on_time,2026-04-30 11:25:00,,,0,DN|Arrival|HA NOI (HAN)|VN7195|2026-04-30 11:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,11,3,4,0.258819045102521,-0.9659258262890682,VN,7195,669.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,20:35,,Hà Nội (HAN),VN7057,Đúng giờ,DN,HA NOI (HAN),on_time,2026-04-30 20:35:00,,,0,DN|Arrival|HA NOI (HAN)|VN7057|2026-04-30 20:35:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,20,3,4,-0.8660254037844386,0.5000000000000001,VN,7057,1219.5166666666667,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,06:25,,Hà Nội (HAN),VN7151,Đúng giờ,DN,HA NOI (HAN),on_time,2026-04-30 06:25:00,,,0,DN|Arrival|HA NOI (HAN)|VN7151|2026-04-30 06:25:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,6,3,4,1.0,6.123233995736766e-17,VN,7151,369.51666666666665,1,Medium,4,0.0
2026-04-30 00:15:29,2026-04-30,Arrival,10:35,,TP. Hồ Chí Minh (SGN),VJ630,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-30 10:35:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ630|2026-04-30 10:35:00,VVDN,2026-04-29T17:00:00.000Z,2026-04-30 00:00:00,27,23,20.0,7,6.0,"FEW@2000ft, SCT@5500ft",METAR VVDN 291700Z 02007KT 9999 FEW020 SCT055 27/23 Q1013 NOSIG,0,15.483333333333333,10,3,4,0.49999999999999994,-0.8660254037844387,VJ,630,619.5166666666667,1,Medium,4,0.0
2026-04-30 18:25:03,2026-04-30,Departure,20:25,20:25,Hà Nội (HAN),BL6070,17-19,DN,HA NOI (HAN),other,2026-04-30 20:25:00,2026-04-30 20:25:00,0.0,0,DN|Departure|HA NOI (HAN)|BL6070|2026-04-30 20:25:00,VVDN,2026-04-30T11:00:00.000Z,2026-04-30 18:00:00,27,22,30.0,11,6.0,FEW@2000ft,METAR VVDN 301100Z 03011KT 9999 FEW020 27/22 Q1012 NOSIG,0,25.05,20,3,4,-0.8660254037844386,0.5000000000000001,BL,6070,119.95,0,Medium,5,0.0
2026-05-01 01:02:57,2026-05-01,Departure,08:50,08:50,Hà Nội (HAN),VN160,3-16,DN,HA NOI (HAN),other,2026-05-01 08:50:00,2026-05-01 08:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN160|2026-05-01 08:50:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,8,4,5,0.8660254037844387,-0.4999999999999998,VN,160,467.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,13:50,13:50,Hà Nội (HAN),VN170,3-16,DN,HA NOI (HAN),other,2026-05-01 13:50:00,2026-05-01 13:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN170|2026-05-01 13:50:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,13,4,5,-0.2588190451025208,-0.9659258262890683,VN,170,767.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,07:50,07:50,Hà Nội (HAN),VN158,3-16,DN,HA NOI (HAN),other,2026-05-01 07:50:00,2026-05-01 07:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN158|2026-05-01 07:50:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,7,4,5,0.9659258262890683,-0.25881904510252063,VN,158,407.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,09:45,09:45,Hà Nội (HAN),VN164,3-16,DN,HA NOI (HAN),other,2026-05-01 09:45:00,2026-05-01 09:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN164|2026-05-01 09:45:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,9,4,5,0.7071067811865476,-0.7071067811865475,VN,164,522.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,11:35,11:35,Hà Nội (HAN),VN166,3-16,DN,HA NOI (HAN),other,2026-05-01 11:35:00,2026-05-01 11:35:00,0.0,0,DN|Departure|HA NOI (HAN)|VN166|2026-05-01 11:35:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,11,4,5,0.258819045102521,-0.9659258262890682,VN,166,632.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,12:55,12:55,Hà Nội (HAN),VN168,3-16,DN,HA NOI (HAN),other,2026-05-01 12:55:00,2026-05-01 12:55:00,0.0,0,DN|Departure|HA NOI (HAN)|VN168|2026-05-01 12:55:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,12,4,5,1.2246467991473532e-16,-1.0,VN,168,712.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,13:45,13:45,Hà Nội (HAN),VN172,3-16,DN,HA NOI (HAN),other,2026-05-01 13:45:00,2026-05-01 13:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN172|2026-05-01 13:45:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,13,4,5,-0.2588190451025208,-0.9659258262890683,VN,172,762.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,20:45,20:45,Hà Nội (HAN),VN7196,3-16,DN,HA NOI (HAN),other,2026-05-01 20:45:00,2026-05-01 20:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN7196|2026-05-01 20:45:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,20,4,5,-0.8660254037844386,0.5000000000000001,VN,7196,1182.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,18:10,18:10,Hà Nội (HAN),VN178,3-16,DN,HA NOI (HAN),other,2026-05-01 18:10:00,2026-05-01 18:10:00,0.0,0,DN|Departure|HA NOI (HAN)|VN178|2026-05-01 18:10:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,18,4,5,-1.0,-1.8369701987210297e-16,VN,178,1027.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,18:05,18:05,Hà Nội (HAN),VN180,3-16,DN,HA NOI (HAN),other,2026-05-01 18:05:00,2026-05-01 18:05:00,0.0,0,DN|Departure|HA NOI (HAN)|VN180|2026-05-01 18:05:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,18,4,5,-1.0,-1.8369701987210297e-16,VN,180,1022.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,19:25,19:25,Hà Nội (HAN),VN188,3-16,DN,HA NOI (HAN),other,2026-05-01 19:25:00,2026-05-01 19:25:00,0.0,0,DN|Departure|HA NOI (HAN)|VN188|2026-05-01 19:25:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,19,4,5,-0.9659258262890684,0.2588190451025203,VN,188,1102.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,14:50,14:50,Hà Nội (HAN),VN7162,3-16,DN,HA NOI (HAN),other,2026-05-01 14:50:00,2026-05-01 14:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN7162|2026-05-01 14:50:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,14,4,5,-0.4999999999999997,-0.8660254037844388,VN,7162,827.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,22:45,22:45,Hà Nội (HAN),VN7174,3-16,DN,HA NOI (HAN),other,2026-05-01 22:45:00,2026-05-01 22:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN7174|2026-05-01 22:45:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,22,4,5,-0.5000000000000004,0.8660254037844384,VN,7174,1302.05,0,Medium,4,0.0
2026-05-01 01:02:57,2026-05-01,Departure,21:30,21:30,Hà Nội (HAN),VN7192,3-16,DN,HA NOI (HAN),other,2026-05-01 21:30:00,2026-05-01 21:30:00,0.0,0,DN|Departure|HA NOI (HAN)|VN7192|2026-05-01 21:30:00,VVDN,2026-04-30T18:00:00.000Z,2026-05-01 01:00:00,25,21,360.0,3,6.0,"FEW@2000ft, SCT@3800ft",METAR VVDN 301800Z 36003KT 320V050 9999 FEW020 SCT038 25/21 Q1013 NOSIG,0,2.95,21,4,5,-0.7071067811865477,0.7071067811865474,VN,7192,1227.05,0,Medium,4,0.0
